CandidateID,Firstme,Lastme,Gender,RequisitionID,ApplicationDate,Source,CurrentStage,JobID,DepartmentID,JobTitle,JobLevel,Recruiter,InterviewScore,OfferAccepted,DaysToFill
508953,Hayden,Silveraridge,Male,701612,2025-11-03,Indeed,Interview,17,5,Senior Fincial Alyst,3,D. Patel,4.2,,
508954,Avery,Stormellwell,Female,701933,2025-06-26,Agency,Rejected,10,3,Product Mager,3,T. Nguyen,3,,
508955,Sebastian,Kendorman,Male,701450,2025-08-01,Referral,Offer Extended,7,2,Engineering Mager,4,D. Patel,3.7,Pending,69
508956,Zoe,Halleywin,Female,702068,2024-06-04,LinkedIn,Applied,39,11,Corporate Counsel,4,T. Nguyen,,,
508957,David,Fieldinden,Male,702535,2026-01-29,Career Site,Interview,33,9,Operations Mager,4,K. Brown,4.7,,
508958,Peyton,Radunson,Female,701343,2025-07-12,Indeed,Fil Interview,40,11,General Counsel,8,A. Carter,5,,
508959,Kiara,Rainworth,Female,701228,2024-10-16,Campus,Applied,7,2,Engineering Mager,4,R. Thomas,,,
508960,Parker,Fieldinden,Male,701216,2024-03-01,Career Site,Offer Extended,27,7,Marketing Director,5,S. Lee,3.1,Pending,31
508961,William,Windelman,Male,700217,2024-03-17,LinkedIn,Applied,29,8,Account Executive,2,T. Nguyen,,,
508962,Sage,Fieldridge,Male,701468,2024-07-29,Referral,Phone Screen,6,2,Senior Software Engineer,3,A. Carter,,,
508963,Victoria,Rocksonfield,Female,702544,2025-10-31,LinkedIn,Fil Interview,33,9,Operations Mager,4,A. Carter,3,,
508964,Kennedy,Ellarcrest,Female,700004,2025-03-01,Referral,Hired,38,11,Legal Alyst,2,S. Lee,2.4,Yes,72
508965,Lane,Raininlin,Male,701336,2025-04-24,Referral,Interview,28,8,Sales Development Representative,1,R. Thomas,2.3,,
508966,Mateo,Crowcrest,Male,700315,2025-07-10,Agency,Applied,1,1,Chief Executive Officer,10,S. Lee,,,
508967,Eli,Windelman,Male,702701,2024-11-01,LinkedIn,Offer Extended,12,3,Director of Product,6,J. Watson,4,Pending,27
508968,Peter,Dellinley,Male,700876,2024-09-30,LinkedIn,Interview,24,6,Director of HR,6,J. Watson,4.3,,
508969,A,Whitwall,Female,700344,2024-11-28,Referral,Fil Interview,16,5,Fincial Alyst,2,R. Thomas,3.4,,
508970,Ele,Meadunbrook,Female,702283,2025-08-02,Career Site,Hired,26,7,Digital Marketing Mager,3,D. Patel,4.7,Yes,39
508971,Preston,Hollingley,Male,702581,2024-09-21,Interl,Applied,9,3,Product Alyst,2,R. Thomas,,,
508972,Emerson,Hallinby,Male,702628,2025-12-06,Indeed,Applied,31,8,Director of Sales,6,D. Patel,,,
508973,Savanh,Goldlinward,Female,702335,2024-11-25,LinkedIn,Fil Interview,15,4,IT Mager,4,S. Lee,2.2,,
508974,Rachel,Grantward,Female,702506,2024-11-06,LinkedIn,Interview,21,6,HR Generalist,2,K. Brown,4.6,,
508975,Logan,Finway,Male,700386,2025-01-27,Career Site,Interview,2,1,Chief Operating Officer,9,J. Watson,2.9,,
508976,Brian,Quilluberg,Male,700903,2025-04-02,Career Site,Phone Screen,11,3,Senior Product Mager,4,T. Nguyen,,,
508977,Kai,Pineencott,Male,702734,2024-10-02,Referral,Offer Extended,19,5,Director of Fince,6,S. Lee,3.5,Pending,14
508978,William,Valeingmere,Male,700403,2026-01-14,LinkedIn,Rejected,38,11,Legal Alyst,2,M. Davis,2.5,,
508979,Elia,Fairellson,Female,701972,2025-06-10,Career Site,Rejected,35,10,Customer Support Representative,1,D. Patel,4.6,,
508980,Dominic,Radenson,Male,701850,2025-03-12,LinkedIn,Rejected,26,7,Digital Marketing Mager,3,D. Patel,3.3,,
508981,Jordan,Holluwell,Male,701746,2024-05-13,Indeed,Rejected,34,9,Director of Operations,6,D. Patel,3.2,,
508982,Addison,Foxleystrom,Female,701481,2024-04-28,Indeed,Rejected,35,10,Customer Support Representative,1,A. Carter,4.8,,
508983,Alan,Valewellmere,Male,701485,2024-07-03,Career Site,Interview,12,3,Director of Product,6,D. Patel,3.9,,
508984,Madeline,Pinetonshire,Female,702174,2024-06-19,Campus,Hired,18,5,Fince Mager,4,S. Lee,4.1,Yes,63
508985,Carla,Bellinridge,Female,700239,2024-10-31,LinkedIn,Applied,21,6,HR Generalist,2,M. Davis,,,
508986,Christopher,Coleason,Male,702013,2025-08-24,LinkedIn,Fil Interview,21,6,HR Generalist,2,J. Watson,4.3,,
508987,Genesis,Monerridge,Non-Biry,701308,2025-12-19,Agency,Fil Interview,3,1,Vice President,8,A. Carter,3.7,,
508988,Joel,Eastwellmont,Male,701059,2024-01-08,LinkedIn,Hired,14,4,Systems Administrator,2,S. Lee,2.8,Yes,32
508989,Ele,Oakuward,Female,702523,2024-01-11,Career Site,Rejected,36,10,Customer Support Mager,3,M. Davis,3.5,,
508990,Albert,Pinestrom,Male,700151,2025-06-28,Campus,Hired,5,2,Software Engineer II,2,M. Davis,4.5,Yes,73
508991,Wesley,Crarwall,Male,700719,2025-06-05,LinkedIn,Rejected,18,5,Fince Mager,4,K. Brown,3.1,,
508992,talie,Rowenstrom,Female,701959,2024-04-17,Indeed,Interview,5,2,Software Engineer II,2,M. Davis,4.6,,
508993,Peyton,Torrleymere,Female,702637,2024-07-14,Interl,Hired,15,4,IT Mager,4,J. Watson,4.7,Yes,69
508994,An,Crowsonby,Female,700539,2025-06-27,Referral,Hired,14,4,Systems Administrator,2,K. Brown,3.2,Yes,42
508995,Nicole,Quilloton,Female,700181,2024-07-01,Agency,Applied,32,9,Operations Alyst,2,J. Watson,,,
508996,Sawyer,Rockedale,Female,702729,2025-05-08,LinkedIn,Interview,36,10,Customer Support Mager,3,K. Brown,3.3,,
508997,Taylor,Kingtonstone,Female,701654,2025-10-19,Referral,Applied,25,7,Marketing Specialist,1,S. Lee,,,
508998,Charlotte,Caldman,Female,700760,2025-11-07,Career Site,Applied,34,9,Director of Operations,6,R. Thomas,,,
508999,Asher,Reedorbrook,Male,700612,2026-01-26,Referral,Phone Screen,7,2,Engineering Mager,4,K. Brown,,,
509000,Samuel,Parkarmont,Male,700223,2024-02-10,Career Site,Interview,18,5,Fince Mager,4,S. Lee,3,,
509001,Victor,Whitsonbrook,Male,702576,2025-10-10,Indeed,Rejected,21,6,HR Generalist,2,M. Davis,3.8,,
509002,Daniela,Dallinmore,Female,700999,2024-02-02,Campus,Rejected,17,5,Senior Fincial Alyst,3,R. Thomas,2.1,,
509003,Arthur,Clarkwellin,Male,702046,2025-02-09,Campus,Hired,19,5,Director of Fince,6,J. Watson,2.2,Yes,47
509004,Marcus,Langunworth,Male,700483,2024-09-14,Indeed,Offer Extended,20,6,HR Coorditor,1,J. Watson,3.4,No,51
509005,Scarlett,Fordubry,Female,701929,2026-01-10,Agency,Interview,5,2,Software Engineer II,2,S. Lee,2.7,,
509006,Scarlett,Yorkimere,Female,702600,2024-08-06,Networking Event,Hired,14,4,Systems Administrator,2,D. Patel,2.8,Yes,28
509007,Taylor,Barson,Female,700689,2024-03-09,Interl,Phone Screen,17,5,Senior Fincial Alyst,3,S. Lee,,,
509008,Autumn,Reederstrom,Female,702075,2026-01-26,Campus,Applied,34,9,Director of Operations,6,K. Brown,,,
509009,Rose,Haylinwin,Female,701722,2025-06-01,Agency,Rejected,22,6,HR Business Partner,3,T. Nguyen,4.7,,
509010,Harper,Fairaridge,Female,700094,2024-03-12,Referral,Rejected,8,2,Director of Engineering,6,R. Thomas,5,,
509011,Stephen,Caldtonbrook,Male,700174,2024-09-19,LinkedIn,Fil Interview,16,5,Fincial Alyst,2,M. Davis,3.1,,
509012,Mia,Hallersen,Female,702800,2024-07-23,Agency,Interview,36,10,Customer Support Mager,3,S. Lee,4.8,,
509013,Parker,Crossunway,Female,701859,2025-11-15,LinkedIn,Hired,28,8,Sales Development Representative,1,K. Brown,3.7,Yes,28
509014,Kaitlyn,Kingorbry,Female,701746,2024-11-23,Networking Event,Phone Screen,34,9,Director of Operations,6,D. Patel,,,
509015,Xavier,Chandemont,Male,700716,2025-12-10,Career Site,Offer Extended,3,1,Vice President,8,K. Brown,4,No,33
509016,Jordan,Dalleystone,Female,700270,2025-05-31,Indeed,Fil Interview,19,5,Director of Fince,6,R. Thomas,5,,
509017,Kyle,Croweward,Male,701008,2025-10-08,LinkedIn,Rejected,32,9,Operations Alyst,2,A. Carter,4.4,,
509018,Luis,Windsonmere,Male,700708,2024-03-24,LinkedIn,Withdrawn,25,7,Marketing Specialist,1,R. Thomas,,,
509019,Lane,Hallingman,Female,701926,2024-02-26,Campus,Rejected,31,8,Director of Sales,6,A. Carter,4,,
509020,Dominic,Wolfofield,Male,702436,2024-12-04,LinkedIn,Fil Interview,22,6,HR Business Partner,3,J. Watson,3.7,,
509021,Jacob,Rowlinson,Male,700041,2024-09-27,Indeed,Interview,18,5,Fince Mager,4,K. Brown,2.2,,
509022,Jack,Parkoway,Male,700170,2025-03-03,LinkedIn,Fil Interview,37,10,Director of Customer Support,5,R. Thomas,4.2,,
509023,Kai,Presingmont,Male,701608,2024-10-07,Indeed,Offer Extended,26,7,Digital Marketing Mager,3,A. Carter,3.9,No,64
509024,River,Valeelton,Female,702617,2024-01-09,Indeed,Phone Screen,17,5,Senior Fincial Alyst,3,R. Thomas,,,
509025,Olivia,Warduway,Female,701203,2024-04-13,LinkedIn,Hired,22,6,HR Business Partner,3,J. Watson,3.2,Yes,25
509026,Grace,Bennlinridge,Female,701807,2025-12-30,Referral,Rejected,35,10,Customer Support Representative,1,M. Davis,2.5,,
509027,Genesis,Silveronwall,Female,701846,2025-05-12,LinkedIn,Offer Extended,34,9,Director of Operations,6,M. Davis,3.4,Pending,69
509028,Ava,Swanberg,Female,701838,2025-05-19,Referral,Fil Interview,29,8,Account Executive,2,A. Carter,4.2,,
509029,Elliot,Ellettstead,Female,700435,2024-02-22,Career Site,Applied,27,7,Marketing Director,5,M. Davis,,,
509030,William,Dunewall,Male,700982,2025-08-19,Referral,Applied,25,7,Marketing Specialist,1,A. Carter,,,
509031,Harper,Stormsen,Female,701144,2024-04-13,LinkedIn,Interview,15,4,IT Mager,4,M. Davis,2.2,,
509032,Ethan,Greenlinwell,Male,702517,2024-05-14,Agency,Interview,27,7,Marketing Director,5,S. Lee,2.1,,
509033,Casey,Brightiquist,Male,700928,2024-04-03,Campus,Hired,40,11,General Counsel,8,R. Thomas,3.3,Yes,16
509034,Melanie,Hallersen,Non-Biry,700241,2024-04-24,Indeed,Hired,3,1,Vice President,8,R. Thomas,4.7,Yes,83
509035,than,Roseunridge,Male,700489,2026-01-28,LinkedIn,Interview,18,5,Fince Mager,4,A. Carter,2,,
509036,Caleb,Parkoway,Male,701993,2024-01-19,LinkedIn,Rejected,12,3,Director of Product,6,J. Watson,3.3,,
509037,Jayden,Grantingford,Male,700229,2024-06-30,Career Site,Phone Screen,35,10,Customer Support Representative,1,K. Brown,,,
509038,Casey,Emham,Male,702351,2024-09-14,Interl,Phone Screen,30,8,Sales Mager,4,M. Davis,,,
509039,Christian,Blakeingman,Non-Biry,700026,2025-01-31,LinkedIn,Rejected,36,10,Customer Support Mager,3,R. Thomas,4.5,,
509040,Taylor,Kendasen,Male,700001,2025-03-28,Career Site,Phone Screen,24,6,Director of HR,6,J. Watson,,,
509041,Maya,Swaninstead,Female,701689,2025-07-19,Career Site,Rejected,40,11,General Counsel,8,M. Davis,3.4,,
509042,Peter,Burnoward,Male,702595,2025-06-01,Indeed,Phone Screen,2,1,Chief Operating Officer,9,D. Patel,,,
509043,Samantha,Stormodale,Female,702373,2025-07-12,Indeed,Phone Screen,37,10,Director of Customer Support,5,K. Brown,,,
509044,Evan,Bellonshire,Male,701898,2024-05-18,Campus,Hired,5,2,Software Engineer II,2,S. Lee,3.8,Yes,35
509045,Dakota,Springoworth,Male,702117,2024-12-29,LinkedIn,Hired,3,1,Vice President,8,R. Thomas,4.3,Yes,33
509046,Carmen,Parkward,Female,702314,2024-12-31,Career Site,Interview,13,4,IT Support Specialist,1,M. Davis,4.8,,
509047,Hazel,Bramoncrest,Female,700702,2024-07-25,Indeed,Applied,32,9,Operations Alyst,2,K. Brown,,,
509048,Gavin,Rowberg,Male,701619,2025-11-06,LinkedIn,Phone Screen,40,11,General Counsel,8,T. Nguyen,,,
509049,Carmen,Hawkettworth,Female,701606,2024-06-05,Indeed,Applied,31,8,Director of Sales,6,J. Watson,,,
509050,than,Crossarmond,Male,702422,2025-05-26,Networking Event,Rejected,32,9,Operations Alyst,2,S. Lee,3.7,,
509051,Eden,Sandway,Female,701570,2026-01-26,Campus,Fil Interview,8,2,Director of Engineering,6,R. Thomas,4.5,,
509052,Eden,Riverlinbry,Male,700745,2024-03-09,Indeed,Hired,19,5,Director of Fince,6,T. Nguyen,4.7,Yes,57
509053,Victoria,Ashtonthorne,Female,701182,2025-10-22,Indeed,Interview,28,8,Sales Development Representative,1,S. Lee,3.1,,
509054,Alex,Rainonhart,Male,700581,2026-01-23,Interl,Offer Extended,9,3,Product Alyst,2,T. Nguyen,2.8,No,19
509055,Anthony,Fieldilin,Male,700858,2024-04-14,Agency,Fil Interview,15,4,IT Mager,4,T. Nguyen,2,,
509056,Maya,Perryinstone,Female,702544,2024-05-15,LinkedIn,Rejected,33,9,Operations Mager,4,A. Carter,3.6,,
509057,Hudson,Kingstone,Male,701394,2024-08-02,Interl,Applied,18,5,Fince Mager,4,J. Watson,,,
509058,Kai,Foxsonbrook,Female,702710,2024-02-15,Referral,Hired,32,9,Operations Alyst,2,J. Watson,3.5,Yes,55
509059,Jessica,Clarkwellton,Female,701344,2025-04-03,Career Site,Offer Extended,13,4,IT Support Specialist,1,J. Watson,3.3,No,66
509060,Bailey,Fordubry,Female,702128,2025-03-03,LinkedIn,Offer Extended,20,6,HR Coorditor,1,J. Watson,2.8,No,30
509061,Seth,Perrywellden,Male,701952,2025-01-15,LinkedIn,Offer Extended,33,9,Operations Mager,4,J. Watson,3.9,Pending,63
509062,Alan,Oakelland,Male,701437,2025-09-11,LinkedIn,Withdrawn,33,9,Operations Mager,4,M. Davis,,,
509063,Amy,Sanduncroft,Female,700963,2024-03-24,Career Site,Rejected,14,4,Systems Administrator,2,D. Patel,4.5,,
509064,Richard,Radington,Male,701378,2024-01-05,LinkedIn,Applied,12,3,Director of Product,6,K. Brown,,,
509065,Cameron,Norettman,Female,702457,2024-11-03,Referral,Fil Interview,37,10,Director of Customer Support,5,M. Davis,3.9,,
509066,Quinn,Blakeiberg,Male,701110,2024-06-18,Referral,Phone Screen,7,2,Engineering Mager,4,M. Davis,,,
509067,Jade,Fordleyham,Female,701812,2024-06-27,Indeed,Withdrawn,3,1,Vice President,8,J. Watson,,,
509068,Aria,Quillellwood,Female,700802,2025-07-27,Career Site,Applied,5,2,Software Engineer II,2,S. Lee,,,
509069,Eden,Rainoley,Non-Biry,702221,2024-08-20,Interl,Offer Extended,40,11,General Counsel,8,D. Patel,2.6,Pending,44
509070,Harley,Swaneson,Female,700881,2025-04-08,Networking Event,Applied,19,5,Director of Fince,6,A. Carter,,,
509071,Micah,Caredale,Male,700817,2025-09-15,Indeed,Interview,32,9,Operations Alyst,2,M. Davis,3,,
509072,Skyler,Benford,Male,701582,2024-08-16,LinkedIn,Offer Extended,18,5,Fince Mager,4,J. Watson,2.1,Pending,65
509073,Luke,Wrenleyward,Male,702009,2025-01-28,Referral,Rejected,9,3,Product Alyst,2,R. Thomas,4.3,,
509074,Carlos,Summerimore,Male,700402,2025-12-10,Indeed,Interview,10,3,Product Mager,3,K. Brown,2.5,,
509075,Gabriel,Windarman,Male,702120,2026-01-04,LinkedIn,Phone Screen,35,10,Customer Support Representative,1,J. Watson,,,
509076,Kai,Adlerunbry,Male,701507,2025-10-23,Interl,Rejected,12,3,Director of Product,6,R. Thomas,3.5,,
509077,Asher,Westsonby,Male,702353,2025-11-15,Indeed,Rejected,25,7,Marketing Specialist,1,S. Lee,4,,
509078,Emma,Darnettlin,Female,702119,2025-06-08,Referral,Phone Screen,31,8,Director of Sales,6,M. Davis,,,
509079,Elijah,Silvererland,Male,702391,2025-08-31,LinkedIn,Rejected,10,3,Product Mager,3,A. Carter,4,,
509080,Hazel,Rainellton,Female,700559,2024-01-09,Referral,Rejected,15,4,IT Mager,4,R. Thomas,3.3,,
509081,Carlos,Rowbry,Male,701742,2025-05-06,Agency,Phone Screen,11,3,Senior Product Mager,4,A. Carter,,,
509082,Austin,Beckabrook,Male,702484,2025-10-24,Career Site,Interview,9,3,Product Alyst,2,R. Thomas,2.6,,
509083,Aiden,Parkonward,Male,700090,2024-08-22,LinkedIn,Offer Extended,31,8,Director of Sales,6,T. Nguyen,3.8,Pending,31
509084,Ariel,Northman,Female,700859,2025-01-19,LinkedIn,Interview,35,10,Customer Support Representative,1,M. Davis,4.2,,
509085,Richard,Rosesonfield,Male,701232,2025-05-28,LinkedIn,Phone Screen,24,6,Director of HR,6,K. Brown,,,
509086,Sarah,Meadunbrook,Female,702160,2024-11-28,LinkedIn,Offer Extended,22,6,HR Business Partner,3,J. Watson,4.5,Pending,15
509087,Hudson,Reeduby,Male,700149,2025-05-29,Agency,Applied,3,1,Vice President,8,T. Nguyen,,,
509088,Aaron,Elluman,Male,700481,2024-07-30,Agency,Applied,30,8,Sales Mager,4,T. Nguyen,,,
509089,Michael,Stormbrook,Male,701863,2024-10-06,Referral,Withdrawn,32,9,Operations Alyst,2,A. Carter,,,
509090,Luke,Burninton,Male,701335,2024-12-16,Career Site,Phone Screen,28,8,Sales Development Representative,1,T. Nguyen,,,
509091,Skyler,Colearstrom,Male,702452,2024-12-11,Indeed,Interview,25,7,Marketing Specialist,1,R. Thomas,4.6,,
509092,Hudson,Valewellmere,Male,700958,2024-08-01,Interl,Offer Extended,6,2,Senior Software Engineer,3,T. Nguyen,3.1,Pending,65
509093,Blake,Whitorcott,Male,701274,2025-09-05,Career Site,Withdrawn,8,2,Director of Engineering,6,M. Davis,,,
509094,Parker,Finhart,Male,700602,2025-03-26,Interl,Interview,19,5,Director of Fince,6,A. Carter,3,,
509095,Rebecca,Caldingstead,Female,701834,2025-05-10,Career Site,Applied,8,2,Director of Engineering,6,R. Thomas,,,
509096,Isla,Fordshire,Non-Biry,701627,2025-02-10,Career Site,Hired,3,1,Vice President,8,K. Brown,3.3,Yes,22
509097,Brian,Blakeaham,Male,701605,2025-01-05,Agency,Rejected,24,6,Director of HR,6,J. Watson,2.5,,
509098,Aubrey,Brightenby,Female,700084,2024-03-22,Career Site,Interview,1,1,Chief Executive Officer,10,S. Lee,4.1,,
509099,Alexander,Baringman,Male,702708,2024-06-13,Indeed,Rejected,24,6,Director of HR,6,J. Watson,2.9,,
509100,Olivia,Langenshire,Female,700876,2025-11-05,Agency,Rejected,24,6,Director of HR,6,J. Watson,3.6,,
509101,Ele,Wrerstone,Female,702186,2024-11-17,Indeed,Interview,9,3,Product Alyst,2,M. Davis,3.5,,
509102,Addison,Monistead,Female,700697,2025-05-15,Agency,Hired,36,10,Customer Support Mager,3,K. Brown,3.1,Yes,69
509103,Brian,Darnellson,Male,701210,2024-03-11,LinkedIn,Applied,25,7,Marketing Specialist,1,D. Patel,,,
509104,Finley,Hallelworth,Female,701590,2025-10-11,LinkedIn,Applied,20,6,HR Coorditor,1,M. Davis,,,
509105,Paul,Caldwcroft,Male,700124,2024-12-23,Campus,Hired,9,3,Product Alyst,2,T. Nguyen,2.2,Yes,32
509106,Noah,Barlinworth,Male,702225,2024-10-30,LinkedIn,Hired,27,7,Marketing Director,5,K. Brown,4.8,Yes,60
509107,Delilah,Fieldinden,Female,701569,2024-02-07,Career Site,Applied,21,6,HR Generalist,2,S. Lee,,,
509108,Logan,Norleystrom,Male,701075,2025-05-20,LinkedIn,Applied,3,1,Vice President,8,A. Carter,,,
509109,Daniela,Rowiham,Female,700163,2024-06-18,Indeed,Withdrawn,3,1,Vice President,8,D. Patel,,,
509110,Hazel,Adlerason,Female,701176,2024-02-09,Interl,Interview,19,5,Director of Fince,6,R. Thomas,2.3,,
509111,Owen,Blackanford,Male,701222,2024-04-29,LinkedIn,Fil Interview,24,6,Director of HR,6,R. Thomas,3.3,,
509112,Aaron,Noraway,Male,700597,2025-05-12,Networking Event,Interview,11,3,Senior Product Mager,4,S. Lee,2.4,,
509113,Adrian,Brightby,Male,702434,2026-01-31,Indeed,Applied,4,2,Software Engineer I,1,J. Watson,,,
509114,Hayden,Beckorbry,Female,701446,2024-10-25,LinkedIn,Applied,33,9,Operations Mager,4,A. Carter,,,
509115,Vincent,Northenmore,Male,701209,2025-12-07,LinkedIn,Interview,26,7,Digital Marketing Mager,3,K. Brown,2.2,,
509116,Patrick,Torrorfield,Male,702165,2025-12-18,Networking Event,Fil Interview,10,3,Product Mager,3,M. Davis,4.8,,
509117,Lu,Granttonmore,Female,702697,2024-01-08,Agency,Fil Interview,9,3,Product Alyst,2,A. Carter,4.8,,
509118,Jordan,Caldwancrest,Male,702024,2025-01-15,Referral,Fil Interview,36,10,Customer Support Mager,3,A. Carter,4.3,,
509119,Jamie,Roseawall,Female,700332,2025-07-02,LinkedIn,Offer Extended,8,2,Director of Engineering,6,D. Patel,4,No,26
509120,Jackson,Rockleyman,Male,702294,2025-06-27,Referral,Interview,30,8,Sales Mager,4,S. Lee,2.1,,
509121,Preston,Quillerley,Male,701426,2025-06-28,Indeed,Applied,36,10,Customer Support Mager,3,K. Brown,,,
509122,Andrea,Blakewall,Female,702450,2025-03-08,Career Site,Interview,32,9,Operations Alyst,2,S. Lee,2.1,,
509123,Alex,Stoneanmore,Male,700030,2024-04-01,Indeed,Offer Extended,40,11,General Counsel,8,R. Thomas,2.6,Pending,37
509124,Elliot,Ashemond,Female,701389,2024-10-10,LinkedIn,Phone Screen,38,11,Legal Alyst,2,M. Davis,,,
509125,Avery,Wolfeland,Female,700244,2024-05-11,Agency,Hired,19,5,Director of Fince,6,A. Carter,3.7,Yes,18
509126,Lily,Parkormond,Female,702588,2024-12-22,LinkedIn,Applied,35,10,Customer Support Representative,1,J. Watson,,,
509127,Cameron,Blackinmont,Male,702450,2025-01-29,Indeed,Phone Screen,32,9,Operations Alyst,2,S. Lee,,,
509128,Joel,Preselson,Male,700211,2024-12-14,Indeed,Applied,34,9,Director of Operations,6,R. Thomas,,,
509129,Kevin,Rainley,Male,700492,2024-08-06,LinkedIn,Phone Screen,29,8,Account Executive,2,R. Thomas,,,
509130,Zoe,Darneland,Female,700406,2024-06-06,Indeed,Hired,5,2,Software Engineer II,2,J. Watson,3.5,Yes,65
509131,Cameron,Fordshire,Female,700500,2025-09-11,Agency,Rejected,7,2,Engineering Mager,4,A. Carter,2.6,,
509132,omi,Goldelby,Female,702033,2025-06-08,LinkedIn,Phone Screen,7,2,Engineering Mager,4,S. Lee,,,
509133,Aaron,Hallerham,Male,700688,2024-02-08,Campus,Rejected,23,6,HR Mager,4,T. Nguyen,4.1,,
509134,Destiny,Bellenford,Female,702595,2024-02-27,Interl,Applied,2,1,Chief Operating Officer,9,D. Patel,,,
509135,Casey,Silverlinlin,Female,700453,2025-10-16,LinkedIn,Applied,36,10,Customer Support Mager,3,K. Brown,,,
509136,Lu,Hartsonfield,Female,702662,2025-07-26,Career Site,Withdrawn,11,3,Senior Product Mager,4,J. Watson,,,
509137,Madison,Swaningdale,Female,701242,2025-08-06,Career Site,Interview,31,8,Director of Sales,6,S. Lee,3,,
509138,Mason,Caringcroft,Male,701653,2024-01-01,Campus,Rejected,15,4,IT Mager,4,R. Thomas,3.5,,
509139,Peter,Winterunland,Male,701133,2025-02-03,Career Site,Hired,6,2,Senior Software Engineer,3,D. Patel,4.7,Yes,88
509140,Daniel,Fordilin,Male,701975,2024-09-27,Referral,Applied,20,6,HR Coorditor,1,M. Davis,,,
509141,Reese,Pineuwin,Female,700902,2024-01-05,Career Site,Interview,22,6,HR Business Partner,3,K. Brown,4.9,,
509142,River,Clarkellway,Female,700510,2024-11-19,LinkedIn,Applied,37,10,Director of Customer Support,5,R. Thomas,,,
509143,Aaron,Torrelden,Male,700969,2025-10-25,LinkedIn,Applied,32,9,Operations Alyst,2,S. Lee,,,
